공동주택 안전사고 지수,지역환경공공데이터,2021-12-10 19:01:01 최초등록 , 2021-12-17 19:23:31 업데이트됨,                            CSV,                            무료 ,44,42,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_251
공동주택 주거안전,지역환경공공데이터,2021-12-10 19:01:51 최초등록 , 2021-12-17 19:23:07 업데이트됨,                            CSV,                            무료 ,44,44,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_252
공동주택 주거안전(지수),지역환경공공데이터,2021-12-10 19:02:42 최초등록 , 2021-12-17 19:22:50 업데이트됨,                            CSV,                            무료 ,44,43,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_253
공동주택 주거안전(예측),지역환경공공데이터,2021-12-10 19:04:56 최초등록 , 2021-12-17 19:22:38 업데이트됨,                            CSV,                            무료 ,44,64,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_254
공동주택 주거위험,지역환경공공데이터,2021-12-10 19:05:43 최초등록 , 2021-12-17 19:22:08 업데이트됨,                            CSV,                            무료 ,44,74,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_255
공동주택 주거위험(예측),지역환경공공데이터,2021-12-10 19:07:18 최초등록 , 2021-12-17 19:21:33 업데이트됨,                            CSV,                            무료 ,44,66,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_257
악성코드 IP,디지털치안데이터,2021-11-18 14:08:23 최초등록 , 2021-11-23 09:52:07 업데이트됨,                            CSV,                            미정,44,0,           매일,https://www.bigdata-policing.kr//product/view?product_id=PRDT_180
아동학대 융합데이터,치안데이터,2021-11-24 15:40:08 최초등록 , 2021-11-24 15:51:13 업데이트됨,                            CSV,                            무료 ,44,3,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_189
도시구분과 관서별 여성안전지킴이집,지역환경공공데이터,2021-11-25 18:27:27 최초등록 , 2021-11-26 10:19:04 업데이트됨,                            공간,                            무료 ,44,3,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_196
도시구분과 관서별 아동안전지킴이집,지역환경공공데이터,2021-11-25 18:30:12 최초등록 , 2021-11-26 10:25:16 업데이트됨,                            공간,                            무료 ,44,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_197
도시구분과 관서별 오락시설,지역환경공공데이터,2021-11-25 18:31:45 최초등록 , 2021-11-26 10:25:23 업데이트됨,                            공간,                            무료 ,44,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_198
도시구분과 관서별 기타갬블링시설,지역환경공공데이터,2021-11-25 18:32:46 최초등록 , 2021-11-26 10:25:29 업데이트됨,                            공간,                            무료 ,44,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_199
도시구분과 관서별 유흥시설,지역환경공공데이터,2021-11-25 18:33:41 최초등록 , 2021-11-26 10:25:36 업데이트됨,                            공간,                            무료 ,44,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_200
도시구분과 관서별 여관시설,지역환경공공데이터,2021-11-25 18:35:19 최초등록 , 2021-11-26 10:25:53 업데이트됨,                            공간,                            무료 ,44,1,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_201
도시구분과 관서별 여행숙박시설,지역환경공공데이터,2021-11-25 19:17:21 최초등록 , 2021-11-26 10:25:59 업데이트됨,                            공간,                            무료 ,44,1,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_202
도시구분과 관서별 편의점,지역환경공공데이터,2021-11-25 19:18:47 최초등록 , 2021-11-26 10:26:06 업데이트됨,                            공간,                            무료 ,44,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_203
소셜미디어 내 한국어 게시글,디지털치안데이터,2021-11-30 17:41:27 최초등록 , 2021-12-29 14:56:36 업데이트됨,                            CSV,"70,000",44,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_210
소셜미디어 내 한국어 성범죄 관련 게시글,디지털치안데이터,2021-11-30 17:42:09 최초등록 , 2021-12-29 14:56:00 업데이트됨,                            CSV,"70,000",44,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_211
건물군,지역환경공공데이터,2021-12-17 17:41:45 최초등록 , 2021-12-17 23:08:05 업데이트됨,                            공간,                            무료 ,45,23,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_325
건물출입구,지역환경공공데이터,2021-12-17 17:42:16 최초등록 , 2021-12-17 23:07:44 업데이트됨,                            공간,                            무료 ,45,35,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_326
통계청기준 시도,지역환경공공데이터,2021-12-17 17:42:46 최초등록 , 2021-12-17 23:07:27 업데이트됨,                            공간,                            무료 ,45,42,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_327
통계청기준 자치구,지역환경공공데이터,2021-12-17 17:43:08 최초등록 , 2021-12-17 23:07:17 업데이트됨,                            공간,                            무료 ,45,47,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_328
통계청기준 행정동정보,지역환경공공데이터,2021-12-17 17:43:28 최초등록 , 2021-12-17 23:07:06 업데이트됨,                            공간,                            무료 ,45,29,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_329
행안부기준 시도,지역환경공공데이터,2021-12-17 17:44:06 최초등록 , 2021-12-17 23:06:54 업데이트됨,                            공간,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_330
행안부기준 자치구정보,지역환경공공데이터,2021-12-17 17:44:35 최초등록 , 2021-12-17 23:06:44 업데이트됨,                            공간,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_331
행안부기준 법정동정보,부동산,2021-12-17 17:45:11 최초등록 , 2021-12-27 11:47:50 업데이트됨,                            공간,                            무료 ,45,30,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_332
골목상권,지역환경공공데이터,2021-12-17 17:45:36 최초등록 , 2021-12-17 23:06:18 업데이트됨,                            공간,                            무료 ,45,44,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_333
발달상권,지역환경공공데이터,2021-12-17 17:46:05 최초등록 , 2021-12-17 23:06:08 업데이트됨,                            공간,                            무료 ,45,40,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_334
관서별 사건 분석 통계,치안데이터,2021-12-22 10:27:38 최초등록 ,  업데이트됨,                            CSV,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_339
신규 다크웹 포럼 게시글,디지털치안데이터,2021-12-29 15:05:47 최초등록 , 2021-12-29 15:11:26 업데이트됨,                            텍스트,                            미정,45,0,,https://www.bigdata-policing.kr//product/view?product_id=PRDT_342
상권 길단위상존인구 분기,지역환경공공데이터,2021-12-17 17:26:35 최초등록 , 2021-12-17 23:11:28 업데이트됨,                            CSV,                            무료 ,45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_312
행정동 외국인 생활인구 분기,지역환경공공데이터,2021-12-17 17:27:10 최초등록 , 2021-12-17 23:11:11 업데이트됨,                            CSV,                            무료 ,45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_313
행정동 집객시설,지역환경공공데이터,2021-12-17 17:29:16 최초등록 , 2021-12-17 23:10:50 업데이트됨,                            CSV,                            무료 ,45,3,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_314
버스정류장,지역환경공공데이터,2021-12-17 17:30:45 최초등록 , 2021-12-17 23:10:36 업데이트됨,                            CSV,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_315
행정동 내국인 생활인구 분기,지역환경공공데이터,2021-12-17 17:31:40 최초등록 , 2021-12-17 23:10:21 업데이트됨,                            CSV,                            무료 ,45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_316
자전거 위치,지역환경공공데이터,2021-12-17 17:34:24 최초등록 , 2021-12-17 23:09:53 업데이트됨,                            CSV,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_317
주차단속위치,지역환경공공데이터,2021-12-17 17:34:58 최초등록 , 2021-12-17 23:09:39 업데이트됨,                            CSV,                            무료 ,45,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_318
지하철역위치,지역환경공공데이터,2021-12-17 17:37:58 최초등록 , 2021-12-17 23:09:26 업데이트됨,                            CSV,                            무료 ,45,44,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_319
행정동 소비특성,지역환경공공데이터,2021-12-17 17:38:32 최초등록 , 2021-12-17 23:09:14 업데이트됨,                            CSV,                            무료 ,45,44,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_320
건물공간정보,지역환경공공데이터,2021-12-17 17:40:08 최초등록 , 2021-12-17 23:08:46 업데이트됨,                            공간,                            무료 ,45,33,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_322
도로구간,지역환경공공데이터,2021-12-17 17:40:46 최초등록 , 2021-12-17 23:08:34 업데이트됨,                            공간,                            무료 ,45,131,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_323
기초구역,지역환경공공데이터,2021-12-17 17:41:20 최초등록 , 2021-12-17 23:08:20 업데이트됨,                            공간,                            무료 ,45,31,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_324
불법 금융광고,치안데이터,2021-12-15 13:06:37 최초등록 , 2021-12-15 15:08:28 업데이트됨,                            CSV,"5,000,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_290
성매매업소광고,디지털치안데이터,2021-12-15 13:07:21 최초등록 , 2021-12-15 15:08:06 업데이트됨,                            이미지,"5,000,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_291
마약광고,디지털치안데이터,2021-12-15 13:07:58 최초등록 , 2021-12-15 15:07:46 업데이트됨,                            이미지,"5,000,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_292
불법도박광고,디지털치안데이터,2021-12-15 13:08:34 최초등록 , 2021-12-15 15:06:05 업데이트됨,                            이미지,"5,000,000",45,1,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_293
노숙인자활시설현황,지역환경공공데이터,2021-12-15 14:57:14 최초등록 , 2021-12-15 16:04:14 업데이트됨,                            CSV,                            무료 ,45,42,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_294
아동복지시설현황,지역환경공공데이터,2021-12-15 14:58:22 최초등록 , 2021-12-15 16:05:04 업데이트됨,                            CSV,                            무료 ,45,28,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_295
청소년 공부방 현황,지역환경공공데이터,2021-12-15 14:59:27 최초등록 , 2021-12-15 16:08:35 업데이트됨,                            CSV,                            무료 ,45,29,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_297
도서관 현황,지역환경공공데이터,2021-12-15 14:59:56 최초등록 , 2021-12-15 16:08:45 업데이트됨,                            CSV,                            무료 ,45,28,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_298
무료급식소,지역환경공공데이터,2021-12-15 15:00:24 최초등록 , 2021-12-15 16:08:55 업데이트됨,                            CSV,                            무료 ,45,33,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_299
주택통계,지역환경공공데이터,2021-12-15 15:02:28 최초등록 , 2021-12-15 16:09:14 업데이트됨,                            CSV,                            무료 ,45,29,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_301
안전비상벨설치현황,지역환경공공데이터,2021-12-15 15:13:12 최초등록 , 2021-12-15 16:09:56 업데이트됨,                            CSV,                            무료 ,45,22,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_305
안전시설 데이터,지역환경공공데이터,2021-12-17 17:25:40 최초등록 , 2021-12-17 23:10:10 업데이트됨,                            CSV,                            무료 ,45,3,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_311
디지털 성폭력 융합데이터,디지털치안데이터,2021-12-15 12:56:09 최초등록 , 2021-12-15 13:49:51 업데이트됨,                            CSV,                            무료 ,45,5,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_277
전국 지진발생 분포지역,지역환경공공데이터,2021-12-15 12:57:31 최초등록 , 2021-12-17 18:55:35 업데이트됨,                            공간,"10,000",45,2,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_278
전국 비상벨 위치정보,지역환경공공데이터,2021-12-15 12:58:17 최초등록 , 2021-12-15 15:11:01 업데이트됨,                            공간,"10,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_279
전국 학교 위치정보,지역환경공공데이터,2021-12-15 12:59:00 최초등록 , 2021-12-15 15:14:58 업데이트됨,                            공간,"10,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_280
전국 스마트가로등 위치정보,지역환경공공데이터,2021-12-15 13:00:01 최초등록 , 2021-12-15 15:16:05 업데이트됨,                            공간,"10,000",45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_281
마약판매,치안데이터,2021-12-15 13:00:48 최초등록 , 2021-12-15 15:16:32 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_282
대리입금 금융사기정보,치안데이터,2021-12-15 13:01:41 최초등록 , 2021-12-15 15:17:15 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_283
미등록대부 금융사기정보,치안데이터,2021-12-15 13:02:32 최초등록 , 2021-12-15 15:09:36 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_284
신용카드현금화 금융사기정보,치안데이터,2021-12-15 13:03:44 최초등록 , 2021-12-15 15:10:09 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_286
작업대출 금융사기정보,치안데이터,2021-12-15 13:04:23 최초등록 , 2021-12-15 15:10:22 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_287
통장매매 금융사기정보,치안데이터,2021-12-15 13:05:22 최초등록 , 2021-12-15 15:09:16 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_288
핸드폰소액결제 금융사기정보,치안데이터,2021-12-15 13:05:58 최초등록 , 2021-12-15 15:08:51 업데이트됨,                            CSV,"500,000",45,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_289
불법 소프트웨어 판매 알선 게시물,디지털치안데이터,2021-12-10 19:14:16 최초등록 , 2021-12-10 19:14:16 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_261
마약유통 알선 게시물,디지털치안데이터,2021-12-10 19:15:29 최초등록 , 2021-12-10 19:15:29 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_263
온라인 불법유통 및 알선 게시물,디지털치안데이터,2021-12-10 19:16:05 최초등록 , 2021-12-10 19:16:05 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_264
독극물 구매 알선 게시물,디지털치안데이터,2021-12-10 19:16:44 최초등록 , 2021-12-10 19:16:44 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_265
성매매 업체 홍보 게시물,디지털치안데이터,2021-12-10 19:17:20 최초등록 , 2021-12-10 19:17:20 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_266
미성년자 성매매 유도 게시물,디지털치안데이터,2021-12-10 19:17:49 최초등록 , 2021-12-10 19:17:49 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_267
온라인 도박 사이트 유도 게시물,디지털치안데이터,2021-12-10 19:18:17 최초등록 , 2021-12-10 19:18:17 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_268
불법금융 상품 홍보 게시물,디지털치안데이터,2021-12-10 19:18:52 최초등록 , 2021-12-10 19:18:52 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_269
불법 환전 모집 게시물,디지털치안데이터,2021-12-10 19:19:25 최초등록 , 2021-12-10 19:19:25 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_270
명예훼손 게시물,디지털치안데이터,2021-12-10 19:19:54 최초등록 , 2021-12-10 19:19:54 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_271
불법 의료행위 알선 게시물,디지털치안데이터,2021-12-10 19:20:58 최초등록 , 2021-12-10 19:20:58 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_273
인터넷사기 융합데이터,디지털치안데이터,2021-12-15 12:52:48 최초등록 , 2021-12-15 13:50:05 업데이트됨,                            CSV,                            무료 ,45,3,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_276
공동주택 생활 지수,지역환경공공데이터,2021-12-10 18:54:51 최초등록 , 2021-12-17 19:25:24 업데이트됨,                            CSV,                            무료 ,45,31,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_246
공동주택 에너지 지수,지역환경공공데이터,2021-12-10 18:55:33 최초등록 , 2021-12-17 19:25:08 업데이트됨,                            CSV,                            무료 ,45,6,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_247
공동주택 출입 지수,지역환경공공데이터,2021-12-10 18:57:34 최초등록 , 2021-12-17 19:24:53 업데이트됨,                            CSV,                            무료 ,45,9,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_248
공동주택 보안 지수,지역환경공공데이터,2021-12-10 18:59:20 최초등록 , 2021-12-17 19:30:40 업데이트됨,                            CSV,                            무료 ,45,41,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_250
공동주택 안전사고 지수,지역환경공공데이터,2021-12-10 19:01:01 최초등록 , 2021-12-17 19:23:31 업데이트됨,                            CSV,                            무료 ,45,42,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_251
공동주택 주거안전,지역환경공공데이터,2021-12-10 19:01:51 최초등록 , 2021-12-17 19:23:07 업데이트됨,                            CSV,                            무료 ,45,44,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_252
공동주택 주거안전(지수),지역환경공공데이터,2021-12-10 19:02:42 최초등록 , 2021-12-17 19:22:50 업데이트됨,                            CSV,                            무료 ,45,43,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_253
공동주택 주거안전(예측),지역환경공공데이터,2021-12-10 19:04:56 최초등록 , 2021-12-17 19:22:38 업데이트됨,                            CSV,                            무료 ,45,64,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_254
공동주택 주거위험,지역환경공공데이터,2021-12-10 19:05:43 최초등록 , 2021-12-17 19:22:08 업데이트됨,                            CSV,                            무료 ,45,74,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_255
공동주택 주거위험(예측),지역환경공공데이터,2021-12-10 19:07:18 최초등록 , 2021-12-17 19:21:33 업데이트됨,                            CSV,                            무료 ,45,66,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_257
개인정보 판매 알선 게시물,디지털치안데이터,2021-12-10 19:12:43 최초등록 , 2021-12-10 19:12:43 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_259
개인정보 매입 알선 게시물,디지털치안데이터,2021-12-10 19:13:30 최초등록 , 2021-12-10 19:13:30 업데이트됨,                            CSV,0,45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_260
도시구분과 관서별 여성안전지킴이집,지역환경공공데이터,2021-11-25 18:27:27 최초등록 , 2021-11-26 10:19:04 업데이트됨,                            공간,                            무료 ,45,3,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_196
도시구분과 관서별 아동안전지킴이집,지역환경공공데이터,2021-11-25 18:30:12 최초등록 , 2021-11-26 10:25:16 업데이트됨,                            공간,                            무료 ,45,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_197
도시구분과 관서별 오락시설,지역환경공공데이터,2021-11-25 18:31:45 최초등록 , 2021-11-26 10:25:23 업데이트됨,                            공간,                            무료 ,45,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_198
도시구분과 관서별 기타갬블링시설,지역환경공공데이터,2021-11-25 18:32:46 최초등록 , 2021-11-26 10:25:29 업데이트됨,                            공간,                            무료 ,45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_199
도시구분과 관서별 유흥시설,지역환경공공데이터,2021-11-25 18:33:41 최초등록 , 2021-11-26 10:25:36 업데이트됨,                            공간,                            무료 ,45,2,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_200
도시구분과 관서별 여관시설,지역환경공공데이터,2021-11-25 18:35:19 최초등록 , 2021-11-26 10:25:53 업데이트됨,                            공간,                            무료 ,45,1,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_201
도시구분과 관서별 여행숙박시설,지역환경공공데이터,2021-11-25 19:17:21 최초등록 , 2021-11-26 10:25:59 업데이트됨,                            공간,                            무료 ,45,1,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_202
도시구분과 관서별 편의점,지역환경공공데이터,2021-11-25 19:18:47 최초등록 , 2021-11-26 10:26:06 업데이트됨,                            공간,                            무료 ,45,0,           매반기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_203
소셜미디어 내 한국어 게시글,디지털치안데이터,2021-11-30 17:41:27 최초등록 , 2021-12-29 14:56:36 업데이트됨,                            CSV,"70,000",45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_210
소셜미디어 내 한국어 성범죄 관련 게시글,디지털치안데이터,2021-11-30 17:42:09 최초등록 , 2021-12-29 14:56:00 업데이트됨,                            CSV,"70,000",45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_211
피싱에 사용된 계좌번호 데이터,디지털치안데이터,2021-12-02 10:56:10 최초등록 , 2021-12-14 14:45:33 업데이트됨,                            CSV,                            무료 ,45,0,,https://www.bigdata-policing.kr//product/view?product_id=PRDT_229
공동주택 생활,지역환경공공데이터,2021-12-10 18:47:48 최초등록 , 2021-12-17 19:25:51 업데이트됨,                            CSV,"30,000,000",45,0,           매월,https://www.bigdata-policing.kr//product/view?product_id=PRDT_240
통계청기준 자치구,지역환경공공데이터,2021-12-17 17:43:08 최초등록 , 2021-12-17 23:07:17 업데이트됨,                            공간,                            무료 ,46,47,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_328
통계청기준 행정동정보,지역환경공공데이터,2021-12-17 17:43:28 최초등록 , 2021-12-17 23:07:06 업데이트됨,                            공간,                            무료 ,46,29,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_329
행안부기준 시도,지역환경공공데이터,2021-12-17 17:44:06 최초등록 , 2021-12-17 23:06:54 업데이트됨,                            공간,                            무료 ,46,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_330
행안부기준 자치구정보,지역환경공공데이터,2021-12-17 17:44:35 최초등록 , 2021-12-17 23:06:44 업데이트됨,                            공간,                            무료 ,46,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_331
행안부기준 법정동정보,부동산,2021-12-17 17:45:11 최초등록 , 2021-12-27 11:47:50 업데이트됨,                            공간,                            무료 ,46,30,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_332
골목상권,지역환경공공데이터,2021-12-17 17:45:36 최초등록 , 2021-12-17 23:06:18 업데이트됨,                            공간,                            무료 ,46,44,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_333
발달상권,지역환경공공데이터,2021-12-17 17:46:05 최초등록 , 2021-12-17 23:06:08 업데이트됨,                            공간,                            무료 ,46,40,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_334
관서별 사건 분석 통계,치안데이터,2021-12-22 10:27:38 최초등록 ,  업데이트됨,                            CSV,                            무료 ,46,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_339
신규 다크웹 포럼 게시글,디지털치안데이터,2021-12-29 15:05:47 최초등록 , 2021-12-29 15:11:26 업데이트됨,                            텍스트,                            미정,46,0,,https://www.bigdata-policing.kr//product/view?product_id=PRDT_342
악성코드 IP,디지털치안데이터,2021-11-18 14:08:23 최초등록 , 2021-11-23 09:52:07 업데이트됨,                            CSV,                            미정,45,0,           매일,https://www.bigdata-policing.kr//product/view?product_id=PRDT_180
아동학대 융합데이터,치안데이터,2021-11-24 15:40:08 최초등록 , 2021-11-24 15:51:13 업데이트됨,                            CSV,                            무료 ,45,3,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_189
횡령 융합데이터,치안데이터,2021-11-24 15:44:41 최초등록 , 2021-11-24 15:51:41 업데이트됨,                            CSV,                            무료 ,45,2,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_193
행정동 내국인 생활인구 분기,지역환경공공데이터,2021-12-17 17:31:40 최초등록 , 2021-12-17 23:10:21 업데이트됨,                            CSV,                            무료 ,46,0,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_316
자전거 위치,지역환경공공데이터,2021-12-17 17:34:24 최초등록 , 2021-12-17 23:09:53 업데이트됨,                            CSV,                            무료 ,46,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_317
주차단속위치,지역환경공공데이터,2021-12-17 17:34:58 최초등록 , 2021-12-17 23:09:39 업데이트됨,                            CSV,                            무료 ,46,0,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_318
지하철역위치,지역환경공공데이터,2021-12-17 17:37:58 최초등록 , 2021-12-17 23:09:26 업데이트됨,                            CSV,                            무료 ,46,44,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_319
행정동 소비특성,지역환경공공데이터,2021-12-17 17:38:32 최초등록 , 2021-12-17 23:09:14 업데이트됨,                            CSV,                            무료 ,46,44,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_320
행정동 신생기업 생존율 분기,지역환경공공데이터,2021-12-17 17:39:05 최초등록 , 2021-12-17 23:09:00 업데이트됨,                            CSV,                            무료 ,46,97,           매분기,https://www.bigdata-policing.kr//product/view?product_id=PRDT_321
건물공간정보,지역환경공공데이터,2021-12-17 17:40:08 최초등록 , 2021-12-17 23:08:46 업데이트됨,                            공간,                            무료 ,46,33,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_322
도로구간,지역환경공공데이터,2021-12-17 17:40:46 최초등록 , 2021-12-17 23:08:34 업데이트됨,                            공간,                            무료 ,46,131,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_323
기초구역,지역환경공공데이터,2021-12-17 17:41:20 최초등록 , 2021-12-17 23:08:20 업데이트됨,                            공간,                            무료 ,46,31,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_324
건물군,지역환경공공데이터,2021-12-17 17:41:45 최초등록 , 2021-12-17 23:08:05 업데이트됨,                            공간,                            무료 ,46,23,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_325
건물출입구,지역환경공공데이터,2021-12-17 17:42:16 최초등록 , 2021-12-17 23:07:44 업데이트됨,                            공간,                            무료 ,46,35,           매년,https://www.bigdata-policing.kr//product/view?product_id=PRDT_326
